cli_document,churn,prob_churn,dias_desde_ultima,n_pedidos,ticket_total,tipo_cliente,canal,uf
CLI_0289A11A,1,0.9999987536031755,519,1,152.18,ANTIGO,Marketplace,GO
CLI_028A519F,0,4.568323345512033e-06,48,4,621.22,ANTIGO,Marketplace,RJ
CLI_028B0102,1,0.9999987536031755,256,1,132.71,NOVO,Fulfillment,RJ
CLI_028C1FC4,0,4.568323345512033e-06,41,5,3232.68,ANTIGO,Marketplace,RJ
CLI_02951173,0,4.568323345512033e-06,69,5,862.19,ANTIGO,Marketplace,RJ
CLI_02963166,0,4.568323345512033e-06,210,2,329.89,ANTIGO,Marketplace,PR
CLI_0296F225,1,0.9999987536031755,415,1,237.37,ANTIGO,Marketplace,RJ
CLI_029B261C,0,4.568323345512033e-06,24,7,2899.23,ANTIGO,Marketplace,SP
CLI_029B8BB3,1,0.9999987536031755,416,1,233.19,NOVO,Marketplace,PR
CLI_029EA081,0,4.568323345512033e-06,137,2,264.04,ANTIGO,Marketplace,MG
CLI_029ECFCD,1,0.9999987536031755,486,1,130.18,NOVO,Marketplace,RS
CLI_029F0AAF,0,4.568323345512033e-06,46,3,434.06,ANTIGO,Marketplace,SP
CLI_02A19EB0,1,0.9999987536031755,388,1,289.0,NOVO,Marketplace,RS
CLI_02A26CB0,0,4.568323345512033e-06,151,2,324.78,ANTIGO,Marketplace,SP
CLI_02A2A016,1,0.9999987536031755,403,1,191.76,NOVO,Marketplace,SP
CLI_02A2BEC7,1,0.9999987536031755,330,1,118.65,NOVO,Marketplace,SP
CLI_02A5404B,1,0.9999987536031755,404,1,141.56,ANTIGO,Marketplace,MG
CLI_02A5EDD9,1,0.9999987536031755,394,1,88.62,NOVO,Marketplace,RJ
CLI_02A824A4,1,0.9999987536031755,445,2,276.2,ANTIGO,Marketplace,RJ
CLI_02AB42FB,1,0.9999987536031755,510,1,158.9,NOVO,Marketplace,RJ
CLI_02ADB65E,1,0.9999987536031755,366,1,132.72,NOVO,Marketplace,RS
CLI_02AE51AA,1,0.9999987536031755,433,1,296.66,NOVO,Marketplace,SP
CLI_02AF0A31,1,0.9999987536031755,240,1,279.0,NOVO,Marketplace,SP
CLI_02AF73E1,1,0.9999987536031755,399,1,114.95,NOVO,Marketplace,SC
CLI_02AF91DC,1,0.9999987536031755,265,2,705.56,ANTIGO,Marketplace,SP
CLI_02B0B1B1,1,0.9999987536031755,403,1,288.03,ANTIGO,Marketplace,SP
CLI_02B20B37,0,4.568323345512033e-06,60,2,247.03,ANTIGO,Marketplace,RS
CLI_02B2E00E,1,0.9999987536031755,474,1,176.54,NOVO,Marketplace,CE
CLI_02B741D0,1,0.9999987536031755,385,1,108.6,NOVO,Marketplace,SP
CLI_02B895BB,1,0.9999987536031755,324,1,495.04,NOVO,Fulfillment,MS
CLI_02B9C5D5,1,0.9999987536031755,223,1,99.9,NOVO,Marketplace,DF
CLI_02BB3FED,1,0.9999987536031755,302,1,175.31,NOVO,Marketplace,RJ
CLI_02BB5709,1,0.9999987536031755,313,4,1010.35,ANTIGO,Marketplace,MG
CLI_02BC6618,1,0.9999987536031755,268,1,383.13,NOVO,Marketplace,SP
CLI_02BCD656,1,0.9999987536031755,225,1,129.96,NOVO,Marketplace,SP
CLI_02BE76DA,1,0.9999987536031755,394,1,129.82,NOVO,Marketplace,DF
CLI_02BFE6C2,0,4.568323345512033e-06,48,4,775.98,ANTIGO,Marketplace,BA
CLI_02C0AE3C,1,0.9999987536031755,400,1,100.85,NOVO,Marketplace,SP
CLI_02C263C0,1,0.9999987536031755,509,1,192.18,NOVO,Marketplace,CE
CLI_02C361BD,0,4.568323345512033e-06,209,4,1045.29,ANTIGO,Marketplace,SC
CLI_02C6155E,1,0.9999987536031755,309,1,134.92,ANTIGO,Marketplace,RJ
CLI_02C80269,0,4.568323345512033e-06,32,3,506.9,ANTIGO,Marketplace,SC
CLI_02CAC1DD,0,4.568323345512033e-06,101,3,483.43,ANTIGO,Marketplace,PR
CLI_02CC0829,1,0.9999987536031755,390,1,119.12,NOVO,Marketplace,MG
CLI_02CE6A4C,1,0.9999987536031755,437,1,458.0,ANTIGO,Marketplace,RJ
CLI_02CF34BA,1,0.9999987536031755,229,8,1228.3,ANTIGO,Marketplace,RJ
CLI_02D62DA1,1,0.9999987536031755,514,1,747.9,NOVO,Marketplace,SP
CLI_02D672FB,0,4.568323345512033e-06,130,3,798.39,ANTIGO,Marketplace,SP
CLI_02D6E462,1,0.9999987536031755,296,1,175.83,ANTIGO,Marketplace,RJ
CLI_02D7937D,1,0.9999987536031755,341,1,279.72,NOVO,Marketplace,SP
CLI_02DB54EF,1,0.9999987536031755,500,1,234.98,NOVO,Marketplace,MG
CLI_02DE8064,0,4.568323345512033e-06,70,4,982.28,ANTIGO,Marketplace,SP
CLI_02DE94A8,1,0.9999987536031755,431,1,330.5,NOVO,Marketplace,RJ
CLI_02DEC126,1,0.9999987536031755,387,1,413.87,NOVO,Marketplace,MG
CLI_02DF0AAA,1,0.9999987536031755,498,1,150.45,ANTIGO,Marketplace,PR
CLI_02E0B545,1,0.9999987536031755,531,1,179.25,NOVO,Fulfillment,SP
CLI_02E0D9C4,1,0.9999987536031755,268,2,240.56,ANTIGO,Marketplace,RJ
CLI_02E654BE,1,0.9999987536031755,445,1,134.99,NOVO,Marketplace,RS
CLI_02EDE762,1,0.9999987536031755,418,2,303.39,ANTIGO,Marketplace,SP
CLI_02F0FC8E,1,0.9999987536031755,253,2,426.67,ANTIGO,Marketplace,RJ
CLI_02F4E85C,1,0.9999987536031755,291,1,120.21,ANTIGO,Marketplace,RJ
CLI_02F6986C,0,4.568323345512033e-06,43,3,1051.65,ANTIGO,Marketplace,SC
CLI_02F740B0,0,4.568323345512033e-06,167,2,599.9200000000001,ANTIGO,Marketplace,RJ
CLI_02FA3CE0,1,0.9999987536031755,491,1,310.0,NOVO,Marketplace,SP
CLI_02FB268A,1,0.9999987536031755,337,1,89.37,NOVO,Marketplace,SP
CLI_02FB871E,1,0.9999987536031755,314,1,169.84,ANTIGO,Marketplace,SP
CLI_03019DC5,1,0.9999987536031755,527,1,1733.66,NOVO,Marketplace,SP
CLI_030977F0,0,4.568323345512033e-06,214,2,710.04,ANTIGO,Marketplace,SP
CLI_030C65A5,1,0.9999987536031755,225,1,280.44,NOVO,Marketplace,RJ
CLI_030C9151,0,4.568323345512033e-06,78,2,491.54999999999995,ANTIGO,Marketplace,GO
CLI_030F5F92,1,0.9999987536031755,445,1,166.5,NOVO,Marketplace,RJ
CLI_0315E4C5,0,4.568323345512033e-06,40,6,1782.1000000000001,ANTIGO,Marketplace,SP
CLI_0318B2DD,1,0.9999987536031755,281,1,71.17,NOVO,Marketplace,SP
CLI_03196033,1,0.9999987536031755,436,1,519.8,NOVO,Marketplace,SP
CLI_031BF177,1,0.9999987536031755,502,1,236.3,ANTIGO,Marketplace,SP
CLI_031CE905,1,0.9999987536031755,351,3,384.63,ANTIGO,Marketplace,RJ
CLI_031F6E1E,1,0.9999987536031755,533,1,135.47,NOVO,Marketplace,PB
CLI_0320972B,1,0.9999987536031755,519,1,85.41,NOVO,Marketplace,SC
CLI_032394A5,0,4.568323345512033e-06,130,2,509.47,ANTIGO,Marketplace,RJ
CLI_0329C988,1,0.9999987536031755,524,1,119.13,NOVO,Marketplace,SP
CLI_032C3FDE,0,4.568323345512033e-06,40,6,943.53,ANTIGO,Marketplace,PB
CLI_032CA479,1,0.9999987536031755,281,1,71.17,NOVO,Marketplace,SP
CLI_032DB965,1,0.9999987536031755,530,1,114.01,NOVO,Marketplace,RJ
CLI_032DEF46,1,0.9999987536031755,498,2,310.98,NOVO,Marketplace,RJ
CLI_033073EA,1,0.9999987536031755,447,1,279.73,NOVO,Marketplace,SP
CLI_0330A85D,0,4.568323345512033e-06,66,4,3858.95,ANTIGO,Marketplace,SP
CLI_0330CD1D,1,0.9999987536031755,333,2,164.84,ANTIGO,Marketplace,RJ
CLI_0333B82A,1,0.9999987536031755,500,1,168.8,ANTIGO,Fulfillment,SP
CLI_03341286,1,0.9999987536031755,450,1,62.93,NOVO,Marketplace,SE
CLI_0335ECBD,0,4.568323345512033e-06,78,4,934.5899999999999,ANTIGO,Marketplace,SP
CLI_03360F0C,1,0.9999987536031755,448,1,488.0,NOVO,Marketplace,SP
CLI_0337D139,1,0.9999987536031755,384,2,266.7,ANTIGO,Marketplace,SP
CLI_033897A5,1,0.9999987536031755,300,1,308.72,NOVO,Marketplace,RJ
CLI_033FEBD5,0,4.568323345512033e-06,47,8,1287.31,ANTIGO,Marketplace,SP
CLI_03410FA3,1,0.9999987536031755,314,2,361.57,ANTIGO,Marketplace,SP
CLI_0341F8CC,1,0.9999987536031755,296,1,44.39,NOVO,Marketplace,SP
CLI_03427375,1,0.9999987536031755,498,1,69.93,NOVO,Marketplace,SP
CLI_0342DE46,1,0.9999987536031755,439,1,178.54,NOVO,Marketplace,ES
CLI_034385D2,0,4.568323345512033e-06,125,4,604.91,ANTIGO,Marketplace,RJ
CLI_03473528,1,0.9999987536031755,439,1,402.49,ANTIGO,Marketplace,RJ
CLI_034A8963,1,0.9999987536031755,303,1,128.11,NOVO,Marketplace,SP
CLI_034DAF52,1,0.9999987536031755,422,1,84.93,ANTIGO,Marketplace,SP
CLI_03503016,1,0.9999987536031755,417,1,408.17,NOVO,Marketplace,SP
CLI_0351861F,1,0.9999987536031755,297,1,127.88,NOVO,Marketplace,SP
CLI_03546F22,1,0.9999987536031755,522,1,88.59,NOVO,Marketplace,RJ
CLI_035789FB,1,0.9999987536031755,415,1,395.18,NOVO,Marketplace,DF
CLI_035944F8,1,0.9999987536031755,420,1,143.76,NOVO,Marketplace,MG
CLI_035B0A25,0,4.568323345512033e-06,11,3,856.04,ANTIGO,Marketplace,SP
CLI_035BA669,1,0.9999987536031755,396,1,144.76,NOVO,Marketplace,CE
CLI_035DC922,0,4.568323345512033e-06,32,2,270.32,ANTIGO,Marketplace,RS
CLI_03614E00,1,0.9999987536031755,298,2,582.75,ANTIGO,Marketplace,RJ
CLI_036187BA,1,0.9999987536031755,428,2,255.35,ANTIGO,Marketplace,SP
CLI_0361F272,1,0.9999987536031755,502,1,581.94,ANTIGO,Marketplace,RJ
CLI_0362FDBD,1,0.9999987536031755,288,7,1725.56,ANTIGO,Marketplace,SP
CLI_03652F7F,0,4.568323345512033e-06,14,2,1066.38,ANTIGO,Marketplace,SP
CLI_0365A4A5,1,0.9999987536031755,410,1,268.96,NOVO,Marketplace,MG
CLI_03667A1B,1,0.9999987536031755,231,1,221.41,NOVO,Marketplace,SP
CLI_036790BF,1,0.9999987536031755,415,3,992.8100000000001,ANTIGO,Marketplace,SP
CLI_036A1ACE,1,0.9999987536031755,530,1,133.23,NOVO,Marketplace,MG
CLI_036A8CDD,1,0.9999987536031755,446,2,932.53,ANTIGO,Marketplace,MG
CLI_036B72B7,1,0.9999987536031755,519,1,152.94,ANTIGO,Marketplace,SP
CLI_036C9DC2,1,0.9999987536031755,241,2,649.9100000000001,ANTIGO,Marketplace,SP
CLI_036CB46C,1,0.9999987536031755,445,1,256.01,NOVO,Marketplace,CE
CLI_036E94F8,1,0.9999987536031755,286,1,98.61,NOVO,Marketplace,MG
CLI_0373F096,0,4.568323345512033e-06,75,2,689.53,ANTIGO,Marketplace,RJ
CLI_0376133C,0,4.568323345512033e-06,71,3,1043.31,ANTIGO,Marketplace,SP
CLI_03777EC2,1,0.9999987536031755,377,1,310.69,NOVO,Marketplace,RJ
CLI_037B76F9,1,0.9999987536031755,356,2,298.70000000000005,ANTIGO,Marketplace,PR
CLI_037BC301,1,0.9999987536031755,478,1,138.6,ANTIGO,Marketplace,MG
CLI_037D0AFA,1,0.9999987536031755,396,1,120.62,NOVO,Marketplace,RJ
CLI_037ECD11,0,4.568323345512033e-06,32,10,2168.03,ANTIGO,Marketplace,MG
CLI_0380CD49,1,0.9999987536031755,279,1,553.09,ANTIGO,Marketplace,RJ
CLI_0382BDCF,1,0.9999987536031755,472,1,112.96,ANTIGO,Marketplace,RJ
CLI_03835718,1,0.9999987536031755,505,1,155.94,NOVO,Marketplace,AM
CLI_03838D6E,0,4.568323345512033e-06,74,2,302.4,ANTIGO,Marketplace,SP
CLI_0384C354,1,0.9999987536031755,420,1,279.14,NOVO,Marketplace,SP
CLI_0387D47E,1,0.9999987536031755,396,1,125.38,ANTIGO,Marketplace,PR
CLI_038AD698,1,0.9999987536031755,419,1,120.38,NOVO,Marketplace,SC
CLI_038C40E2,0,4.568323345512033e-06,115,3,963.53,ANTIGO,Marketplace,DF
CLI_03907E68,1,0.9999987536031755,281,1,71.17,NOVO,Marketplace,SP
CLI_03909FD2,1,0.9999987536031755,299,1,158.91,NOVO,Marketplace,SP
CLI_03957511,1,0.9999987536031755,326,1,400.38,NOVO,Marketplace,CE
CLI_03959CA8,1,0.9999987536031755,471,1,285.38,NOVO,Fulfillment,SC
CLI_03988603,0,4.568323345512033e-06,91,2,446.5,ANTIGO,Marketplace,RJ
CLI_039C4D04,0,4.568323345512033e-06,130,2,245.65,ANTIGO,Marketplace,SP
CLI_03A39381,1,0.9999987536031755,480,2,295.48,ANTIGO,Marketplace,RJ
CLI_03A405F3,1,0.9999987536031755,521,1,219.8,ANTIGO,Marketplace,DF
CLI_03A4AEB1,1,0.9999987536031755,346,1,134.91,ANTIGO,Fulfillment,SP
CLI_03A83779,1,0.9999987536031755,310,1,449.8,ANTIGO,Marketplace,BA
CLI_03A8910F,1,0.9999987536031755,401,1,66.67,NOVO,Marketplace,SC
CLI_03A963F3,1,0.9999987536031755,305,1,128.19,NOVO,Marketplace,SP
CLI_03B02B20,0,4.568323345512033e-06,111,2,507.62,ANTIGO,Marketplace,SP
CLI_03B4A3C0,1,0.9999987536031755,422,1,84.62,NOVO,Marketplace,MG
CLI_03B4DCA0,1,0.9999987536031755,498,1,69.93,NOVO,Marketplace,SC
CLI_03B5329A,1,0.9999987536031755,377,1,93.62,NOVO,Marketplace,SP
CLI_03B5CF52,0,4.568323345512033e-06,95,4,1469.76,ANTIGO,Marketplace,SP
CLI_03B73832,1,0.9999987536031755,265,2,603.8499999999999,ANTIGO,Marketplace,SP
CLI_03B759CD,1,0.9999987536031755,439,2,304.45000000000005,ANTIGO,Marketplace,SP
CLI_03B7D52B,1,0.9999987536031755,432,1,147.47,NOVO,Marketplace,RS
CLI_03B82BBF,1,0.9999987536031755,403,1,75.13,NOVO,Marketplace,RJ
CLI_03B9A410,0,4.568323345512033e-06,34,3,521.74,ANTIGO,Marketplace,SC
CLI_03C0B645,1,0.9999987536031755,419,1,247.38,ANTIGO,Marketplace,RJ
CLI_03C21F3E,1,0.9999987536031755,476,1,139.9,NOVO,Fulfillment,RJ
CLI_03C31D68,1,0.9999987536031755,419,1,139.05,NOVO,Marketplace,MG
CLI_03C38D3F,1,0.9999987536031755,454,2,694.03,ANTIGO,Marketplace,MS
CLI_03C470EC,1,0.9999987536031755,534,1,119.12,ANTIGO,Marketplace,MG
CLI_03C75F69,0,4.568323345512033e-06,35,3,1377.43,ANTIGO,Marketplace,MG
CLI_03C7A3E6,0,4.568323345512033e-06,175,2,339.37,ANTIGO,Marketplace,SP
CLI_03C86D98,1,0.9999987536031755,539,1,287.9,NOVO,Marketplace,SP
CLI_03CA2597,1,0.9999987536031755,261,1,128.98,NOVO,Fulfillment,SP
CLI_03CBC895,1,0.9999987536031755,330,1,218.94,NOVO,Fulfillment,TO
CLI_03CC8562,1,0.9999987536031755,463,1,108.83,NOVO,Fulfillment,SP
CLI_03CE2F2C,1,0.9999987536031755,492,1,411.8,NOVO,Marketplace,MG
CLI_03CE6FE4,1,0.9999987536031755,498,1,69.93,NOVO,Marketplace,MT
CLI_03D1049B,0,4.568323345512033e-06,108,2,418.26,ANTIGO,Marketplace,SP
CLI_03D1E49F,1,0.9999987536031755,463,1,446.22,NOVO,Marketplace,SP
CLI_03D5DD02,1,0.9999987536031755,273,1,159.9,NOVO,Marketplace,MG
CLI_03D68C78,1,0.9999987536031755,525,1,148.61,NOVO,Marketplace,SP
CLI_03D71BF2,1,0.9999987536031755,406,1,88.62,ANTIGO,Marketplace,SP
CLI_03D85651,1,0.9999987536031755,236,1,243.6,NOVO,Marketplace,PA
CLI_03D949D3,1,0.9999987536031755,412,1,289.7,ANTIGO,Marketplace,SP
CLI_03D96937,1,0.9999987536031755,403,1,414.4,NOVO,Marketplace,SP
CLI_03DDD943,1,0.9999987536031755,291,1,353.44,NOVO,Marketplace,MS
CLI_03DE1A26,1,0.9999987536031755,423,1,238.36,NOVO,Marketplace,RJ
CLI_03E0690A,1,0.9999987536031755,345,1,251.01,NOVO,Marketplace,RJ
CLI_03E082CF,1,0.9999987536031755,235,1,179.32,NOVO,Marketplace,SC
CLI_03E204CF,1,0.9999987536031755,498,1,69.93,NOVO,Marketplace,SP
CLI_03E47141,1,0.9999987536031755,420,2,161.86,ANTIGO,Marketplace,RJ
CLI_03E53577,0,4.568323345512033e-06,149,2,592.8299999999999,ANTIGO,Marketplace,RJ
CLI_03E6C56A,1,0.9999987536031755,325,1,134.94,NOVO,Marketplace,PR
CLI_03EDA056,1,0.9999987536031755,545,1,156.29,NOVO,Fulfillment,SP
CLI_03EEACC6,0,4.568323345512033e-06,42,4,902.11,ANTIGO,Marketplace,PR
CLI_03EF1B54,1,0.9999987536031755,234,1,140.84,ANTIGO,Marketplace,RJ
CLI_03EF502C,1,0.9999987536031755,473,1,223.92,NOVO,Marketplace,SP
CLI_03F09FB1,1,0.9999987536031755,316,2,183.57,ANTIGO,Marketplace,SP
CLI_03F0C4FC,1,0.9999987536031755,282,1,170.35,NOVO,Fulfillment,PR
CLI_03F11579,0,4.568323345512033e-06,46,2,211.29000000000002,ANTIGO,Marketplace,SP
CLI_03F47F9C,1,0.9999987536031755,405,1,91.11,NOVO,Marketplace,PR
CLI_03F6B6B5,1,0.9999987536031755,393,1,143.76,NOVO,Marketplace,MG
CLI_03FA1EC0,1,0.9999987536031755,530,1,237.46,NOVO,Marketplace,DF
CLI_03FB1A99,1,0.9999987536031755,341,1,78.63,NOVO,Marketplace,SP
CLI_03FF95B9,1,0.9999987536031755,519,1,181.3,ANTIGO,Marketplace,RJ
CLI_04031B6A,0,4.568323345512033e-06,62,3,645.16,ANTIGO,Marketplace,PR
CLI_04089892,1,0.9999987536031755,488,1,169.0,ANTIGO,Marketplace,SP
CLI_04098016,1,0.9999987536031755,277,1,72.71,NOVO,Marketplace,SP
CLI_040D1288,1,0.9999987536031755,236,1,311.11,NOVO,Fulfillment,SP
CLI_041347D4,1,0.9999987536031755,291,2,238.51999999999998,ANTIGO,Marketplace,SP
CLI_041906F7,1,0.9999987536031755,305,1,107.66,NOVO,Marketplace,RJ
CLI_041ADDE6,1,0.9999987536031755,498,1,139.86,NOVO,Marketplace,SP
CLI_041CAC58,0,4.568323345512033e-06,86,7,1936.04,ANTIGO,Marketplace,SP
CLI_041D4904,1,0.9999987536031755,279,5,748.25,ANTIGO,Marketplace,SP
CLI_04202366,1,0.9999987536031755,244,1,119.92,NOVO,Marketplace,RJ
CLI_04226DF7,1,0.9999987536031755,502,1,297.34,ANTIGO,Marketplace,SP
CLI_0422C9C6,1,0.9999987536031755,537,1,134.61,ANTIGO,Marketplace,RJ
CLI_0422F508,1,0.9999987536031755,403,2,360.21,ANTIGO,Marketplace,RJ
CLI_042A66C6,0,4.568323345512033e-06,35,5,1648.7,ANTIGO,Marketplace,SP
CLI_0432C20B,1,0.9999987536031755,536,1,143.01,NOVO,Marketplace,SP
CLI_04334F2C,0,4.568323345512033e-06,35,3,865.15,ANTIGO,Marketplace,MG
CLI_0435F76A,0,4.568323345512033e-06,41,3,666.74,ANTIGO,Marketplace,MG
CLI_0436A120,0,4.568323345512033e-06,75,5,1079.53,ANTIGO,Marketplace,SP
CLI_04378505,0,4.568323345512033e-06,41,5,1670.34,ANTIGO,Marketplace,RJ
CLI_043845BB,1,0.9999987536031755,442,1,514.39,NOVO,Marketplace,MG
CLI_043FB11A,1,0.9999987536031755,401,1,179.49,NOVO,Marketplace,SC
CLI_043FFD8E,1,0.9999987536031755,463,1,135.55,NOVO,Marketplace,MT
CLI_0442AC97,1,0.9999987536031755,240,2,138.23,ANTIGO,Marketplace,RJ
CLI_04441A3F,1,0.9999987536031755,444,1,99.28,NOVO,Marketplace,SP
CLI_04455DA6,1,0.9999987536031755,532,1,135.89,NOVO,Marketplace,BA
CLI_04469EA6,1,0.9999987536031755,403,1,111.23,ANTIGO,Marketplace,RJ
CLI_0446B30A,1,0.9999987536031755,405,1,160.86,NOVO,Marketplace,SP
CLI_044BD1D1,1,0.9999987536031755,241,1,580.53,NOVO,Marketplace,SP
CLI_044BD66E,1,0.9999987536031755,498,1,69.93,NOVO,Marketplace,PR
CLI_044C29CA,1,0.9999987536031755,337,1,89.37,NOVO,Marketplace,MG
CLI_044EA532,1,0.9999987536031755,338,1,326.82,ANTIGO,Marketplace,SP
CLI_04510657,0,4.568323345512033e-06,33,3,1337.03,ANTIGO,Marketplace,MG
CLI_045769DC,0,4.568323345512033e-06,39,2,249.69,ANTIGO,Marketplace,SP
CLI_04580B92,1,0.9999987536031755,393,1,150.79,ANTIGO,Marketplace,RJ
CLI_0458D1B1,0,4.568323345512033e-06,36,2,170.84,ANTIGO,Marketplace,SP
CLI_045ABDE9,1,0.9999987536031755,337,1,93.62,NOVO,Marketplace,RJ
CLI_045D9100,1,0.9999987536031755,499,1,98.91,NOVO,Fulfillment,SP
CLI_0465251F,1,0.9999987536031755,356,1,128.65,NOVO,Marketplace,SP
CLI_046589AC,1,0.9999987536031755,437,1,317.92,NOVO,Marketplace,RJ
CLI_0465F22C,1,0.9999987536031755,252,1,319.8,ANTIGO,Marketplace,SP
CLI_04662BA8,1,0.9999987536031755,525,1,97.95,NOVO,Marketplace,SP
CLI_0468EA8D,1,0.9999987536031755,321,1,267.71,NOVO,Marketplace,SP
CLI_046AF4B6,1,0.9999987536031755,519,1,139.86,NOVO,Marketplace,SP
CLI_046BDC08,1,0.9999987536031755,406,2,444.86,ANTIGO,Marketplace,RJ
CLI_046DC78F,1,0.9999987536031755,521,1,195.85,NOVO,Marketplace,RJ
CLI_04731B3A,0,4.568323345512033e-06,32,2,942.5,ANTIGO,Marketplace,SP
CLI_04736EFA,1,0.9999987536031755,401,1,90.63,NOVO,Marketplace,BA
CLI_0473C80D,1,0.9999987536031755,265,1,152.92,NOVO,Marketplace,SP
CLI_0473DD46,1,0.9999987536031755,348,1,152.14,ANTIGO,Marketplace,SP
CLI_04798891,1,0.9999987536031755,416,1,354.84,ANTIGO,Marketplace,SP
CLI_0479CF72,1,0.9999987536031755,299,1,149.8,NOVO,Marketplace,DF
CLI_047A4543,1,0.9999987536031755,430,1,158.5,NOVO,Marketplace,MG
CLI_047B99C8,0,4.568323345512033e-06,32,3,678.4300000000001,ANTIGO,Marketplace,MG
CLI_047C9821,0,4.568323345512033e-06,34,4,3335.64,ANTIGO,Marketplace,SP
CLI_047E9E73,0,4.568323345512033e-06,143,2,522.78,ANTIGO,Marketplace,RJ
CLI_047F0D15,0,4.568323345512033e-06,54,5,3695.17,ANTIGO,Marketplace,DF
CLI_047F9EE1,0,4.568323345512033e-06,202,3,1805.29,ANTIGO,Marketplace,SP
CLI_04807BBC,1,0.9999987536031755,308,2,440.3,NOVO,Marketplace,RJ
CLI_048518E6,1,0.9999987536031755,498,1,69.93,ANTIGO,Marketplace,MG
CLI_0485DEF8,0,4.568323345512033e-06,35,4,2726.26,ANTIGO,Marketplace,SP
CLI_0487BCCD,1,0.9999987536031755,242,2,571.96,ANTIGO,Marketplace,GO
CLI_048CDB6F,1,0.9999987536031755,470,1,784.2,ANTIGO,Marketplace,SP
CLI_048E1B4C,1,0.9999987536031755,526,1,127.91,ANTIGO,Marketplace,SP
CLI_0490A663,1,0.9999987536031755,223,1,119.92,NOVO,Marketplace,RN
CLI_04989A90,1,0.9999987536031755,234,2,371.49,ANTIGO,Marketplace,RJ
CLI_049AFEAA,1,0.9999987536031755,473,1,273.44,ANTIGO,Marketplace,SP
CLI_049C9F7C,0,4.568323345512033e-06,130,4,1122.8999999999999,ANTIGO,Marketplace,SC
CLI_049DB274,1,0.9999987536031755,455,2,403.5,ANTIGO,Marketplace,SP
CLI_04A2475B,1,0.9999987536031755,296,1,329.6,NOVO,Marketplace,RJ
CLI_04A40F3E,1,0.9999987536031755,344,1,214.48,NOVO,Marketplace,SC
CLI_04A47371,1,0.9999987536031755,411,1,182.41,NOVO,Marketplace,DF
CLI_04A74041,1,0.9999987536031755,364,1,135.81,NOVO,Marketplace,DF
CLI_04AA264D,1,0.9999987536031755,398,1,209.0,NOVO,Marketplace,SP
CLI_04ACE16A,1,0.9999987536031755,223,1,167.86,NOVO,Marketplace,BA
CLI_04AD0540,1,0.9999987536031755,291,1,173.89,ANTIGO,Marketplace,MG
CLI_04AE2495,0,4.568323345512033e-06,45,2,430.15,ANTIGO,Marketplace,RJ
CLI_04AE6911,0,4.568323345512033e-06,103,2,304.76,ANTIGO,Marketplace,DF
CLI_04AFB608,1,0.9999987536031755,288,1,199.62,NOVO,Marketplace,SP
CLI_04B40ED5,1,0.9999987536031755,370,1,285.22,ANTIGO,Marketplace,SC
CLI_04B6F474,1,0.9999987536031755,420,2,312.75,ANTIGO,Marketplace,MG
CLI_04B90014,1,0.9999987536031755,302,1,208.51,NOVO,Marketplace,SP
CLI_04BE3D70,0,4.568323345512033e-06,33,4,2274.9,ANTIGO,Marketplace,CE
CLI_04BFCCD9,1,0.9999987536031755,407,1,423.12,ANTIGO,Marketplace,SP
CLI_04C1D3D5,1,0.9999987536031755,404,3,813.64,ANTIGO,Marketplace,SP
CLI_04C73949,1,0.9999987536031755,473,1,129.77,NOVO,Marketplace,SP
CLI_04C75DEF,0,4.568323345512033e-06,50,4,1209.7,ANTIGO,Marketplace,MG
CLI_04C76929,1,0.9999987536031755,424,1,256.48,NOVO,Marketplace,RS
CLI_04CA4D19,1,0.9999987536031755,402,1,207.39,ANTIGO,Marketplace,RJ
CLI_04CBE95C,1,0.9999987536031755,341,1,53.42,NOVO,Marketplace,RJ
CLI_04CCC0C7,0,4.568323345512033e-06,95,4,713.33,ANTIGO,Marketplace,SP
CLI_04CD6872,1,0.9999987536031755,508,1,84.92,NOVO,Marketplace,SP
CLI_04D0FF6A,1,0.9999987536031755,329,2,268.44,ANTIGO,Marketplace,SP
CLI_04D24B48,1,0.9999987536031755,343,1,254.9,NOVO,Marketplace,RJ
CLI_04D2FF66,1,0.9999987536031755,498,1,69.93,ANTIGO,Marketplace,MT
CLI_04D33108,1,0.9999987536031755,406,3,1184.54,ANTIGO,Marketplace,SP
CLI_04D351EB,0,4.568323345512033e-06,129,2,219.78000000000003,ANTIGO,Marketplace,PA
CLI_04D3B7FE,1,0.9999987536031755,358,1,31.69,NOVO,Marketplace,MG
CLI_04D551AE,1,0.9999987536031755,498,1,155.34,NOVO,Marketplace,SC
CLI_04D60849,1,0.9999987536031755,439,1,417.27,ANTIGO,Marketplace,RS
CLI_04D7C534,1,0.9999987536031755,509,1,169.84,ANTIGO,Marketplace,RO
CLI_04D892AF,0,4.568323345512033e-06,31,2,528.02,ANTIGO,Marketplace,RJ
CLI_04D92BCF,1,0.9999987536031755,403,1,359.29,NOVO,Marketplace,RJ
CLI_04DC2AB8,0,4.568323345512033e-06,75,2,257.86,ANTIGO,Marketplace,MG
CLI_04E03051,1,0.9999987536031755,426,1,437.93,NOVO,Marketplace,PR
CLI_04E47BB3,1,0.9999987536031755,360,1,310.74,ANTIGO,Marketplace,SP
CLI_04E51326,1,0.9999987536031755,295,1,125.91,NOVO,Marketplace,MG
CLI_04E6590F,0,4.568323345512033e-06,135,3,347.27,ANTIGO,Marketplace,BA
